frame,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14
1188,0.000046,0.999136,0.000497,0.000317,0.000143,0.000098,0.000041,0.005517,0.000214,0.000473,0.002065,0.000096,0.000022,0.000057,0.004113
1189,0.000010,0.999520,0.000204,0.000170,0.000201,0.000063,0.000055,0.004902,0.000201,0.000181,0.006868,0.000079,0.000016,0.000033,0.002584
1190,0.019068,0.000001,0.994203,0.000012,0.000075,0.000134,0.001060,0.001347,0.002819,0.500754,0.012516,0.000512,0.000133,0.000328,0.000374
1191,0.000108,0.998431,0.000359,0.000062,0.000477,0.000100,0.000081,0.001779,0.000149,0.000171,0.001336,0.000079,0.000018,0.000030,0.001421
1192,0.000454,0.997119,0.000414,0.000219,0.000683,0.000230,0.000095,0.004523,0.000326,0.000435,0.006100,0.000224,0.000030,0.000113,0.007428
1193,0.000136,0.998517,0.000143,0.000166,0.000681,0.000112,0.000129,0.001522,0.000199,0.000243,0.002045,0.000101,0.000026,0.000031,0.001112
1194,0.000122,0.998295,0.000184,0.000152,0.000768,0.000115,0.000103,0.001673,0.000168,0.000159,0.001299,0.000094,0.000023,0.000027,0.001042
1195,0.000121,0.998249,0.000177,0.000150,0.000827,0.000117,0.000103,0.001553,0.000162,0.000145,0.001195,0.000093,0.000022,0.000026,0.000979
1196,0.000012,0.998614,0.000038,0.000423,0.000827,0.000097,0.000115,0.004538,0.000159,0.000257,0.002334,0.000069,0.000036,0.000031,0.000798
1197,0.000000,0.999562,0.000077,0.000148,0.000379,0.000058,0.000015,0.008115,0.000208,0.000530,0.001270,0.000043,0.000025,0.000081,0.000698
1198,0.000002,0.998875,0.000106,0.000399,0.000532,0.000145,0.000013,0.008666,0.000261,0.000698,0.000476,0.000064,0.000035,0.000125,0.001082
1199,0.000000,0.999668,0.000036,0.000158,0.000051,0.000078,0.000008,0.003350,0.000359,0.004086,0.002177,0.000044,0.000027,0.000186,0.001021
1200,0.000000,0.999541,0.000049,0.000046,0.000127,0.000095,0.000002,0.001001,0.000221,0.001193,0.000255,0.000032,0.000014,0.000139,0.000365
1201,0.012809,0.000001,0.993949,0.000005,0.000041,0.000095,0.000178,0.000835,0.001297,0.068520,0.017320,0.000391,0.000065,0.000193,0.000499
1202,0.000000,0.999279,0.001153,0.000074,0.000033,0.000043,0.000008,0.002597,0.000492,0.001620,0.001197,0.000051,0.000017,0.000084,0.000846
1203,0.000095,0.998997,0.000824,0.000091,0.000132,0.000121,0.000043,0.005608,0.000405,0.001503,0.009116,0.000125,0.000030,0.000096,0.002809
1204,0.000011,0.999607,0.000271,0.000073,0.000063,0.000038,0.000015,0.003070,0.000203,0.000532,0.001791,0.000046,0.000015,0.000036,0.000891
1205,0.000339,0.999047,0.000455,0.000038,0.000101,0.000234,0.000159,0.001856,0.001785,0.007087,0.007573,0.000197,0.000043,0.000199,0.002026
1206,0.000037,0.999619,0.000411,0.000017,0.000127,0.000099,0.000036,0.004020,0.000377,0.001327,0.003905,0.000083,0.000026,0.000064,0.001929
1207,0.001375,0.997277,0.002992,0.000011,0.000120,0.000216,0.000148,0.002118,0.000532,0.001329,0.022280,0.000190,0.000022,0.000074,0.002049
1208,0.000024,0.999806,0.000316,0.000022,0.000093,0.000143,0.000082,0.005649,0.000513,0.001568,0.008492,0.000108,0.000027,0.000074,0.004603
1209,0.002000,0.998582,0.001063,0.000018,0.000109,0.000317,0.000252,0.005889,0.001521,0.005133,0.006505,0.000232,0.000046,0.000286,0.004104
1210,0.000026,0.999366,0.000189,0.000081,0.000243,0.000095,0.000037,0.007671,0.000178,0.000228,0.002639,0.000064,0.000020,0.000025,0.001140
1211,0.000027,0.999331,0.000241,0.000072,0.000236,0.000095,0.000036,0.007436,0.000175,0.000225,0.002633,0.000065,0.000020,0.000025,0.001138
1212,0.013440,0.000000,0.994108,0.000003,0.000163,0.000181,0.001555,0.001068,0.002877,0.284578,0.019548,0.000532,0.000125,0.000214,0.000280
1213,0.000025,0.999344,0.000233,0.000075,0.000234,0.000095,0.000036,0.007941,0.000179,0.000235,0.002715,0.000065,0.000020,0.000025,0.001162
1214,0.000055,0.991621,0.000334,0.000952,0.000336,0.000154,0.000067,0.011831,0.000891,0.004862,0.004588,0.000155,0.000030,0.000333,0.003502
1215,0.000025,0.997694,0.000681,0.000272,0.000071,0.000102,0.000123,0.002148,0.001398,0.008533,0.008878,0.000165,0.000042,0.000185,0.001701
1216,0.000003,0.999557,0.000672,0.000091,0.000025,0.000059,0.000015,0.002345,0.000563,0.003840,0.018630,0.000071,0.000017,0.000130,0.001242
1217,0.001830,0.038882,0.976538,0.000147,0.000501,0.000592,0.000142,0.017036,0.001201,0.009215,0.903549,0.001182,0.000220,0.001752,0.004658
1218,0.476371,0.002395,0.639844,0.000216,0.000950,0.001334,0.001079,0.035373,0.014129,0.020520,0.831169,0.004737,0.000500,0.003345,0.002866
1219,0.001071,0.992929,0.001118,0.001390,0.000313,0.000318,0.000538,0.011809,0.000866,0.003883,0.043800,0.000375,0.000073,0.000122,0.006935
1220,0.001623,0.996409,0.000810,0.000103,0.000722,0.001051,0.001102,0.002987,0.001062,0.007399,0.004292,0.000436,0.000085,0.000260,0.006984
1221,0.000077,0.997018,0.000573,0.000736,0.001222,0.000648,0.000096,0.006590,0.000477,0.018020,0.002999,0.000221,0.000116,0.000336,0.004019
1222,0.000509,0.997464,0.000584,0.000266,0.000262,0.000309,0.000113,0.012612,0.000496,0.002053,0.008796,0.000232,0.000045,0.000247,0.005213
1223,0.999949,0.000000,0.001870,0.000000,0.000011,0.000007,0.006043,0.001038,0.002318,0.347929,0.003189,0.000225,0.000039,0.000123,0.000209
1224,0.001512,0.000000,0.999481,0.000000,0.000016,0.000086,0.008964,0.004074,0.014436,0.141657,0.123159,0.000755,0.000121,0.000304,0.000384
1225,0.000015,0.999619,0.000256,0.000066,0.000185,0.000196,0.000074,0.004115,0.000380,0.001106,0.003051,0.000120,0.000027,0.000067,0.002190
1226,0.000001,0.999864,0.000191,0.000026,0.000110,0.000087,0.000008,0.002088,0.000385,0.000736,0.000278,0.000048,0.000019,0.000165,0.001266
1227,0.000002,0.999581,0.000062,0.000330,0.000334,0.000104,0.000033,0.017106,0.000285,0.000454,0.001253,0.000061,0.000047,0.000096,0.000918
1228,0.000001,0.999450,0.000057,0.000316,0.000345,0.000060,0.000046,0.007145,0.000197,0.000190,0.000605,0.000041,0.000027,0.000051,0.000485
1229,0.000001,0.999454,0.000055,0.000287,0.000373,0.000060,0.000045,0.007097,0.000184,0.000171,0.000595,0.000041,0.000027,0.000047,0.000463
1230,0.008365,0.000000,0.997292,0.000001,0.000028,0.000086,0.002797,0.003032,0.007107,0.177990,0.035700,0.000449,0.000108,0.000211,0.000227
1231,0.000056,0.000000,0.999956,0.000001,0.000040,0.000126,0.005461,0.004118,0.019292,0.165838,0.646085,0.002375,0.000217,0.001842,0.000795
1232,0.031155,0.000000,0.990765,0.000000,0.000007,0.000021,0.000342,0.001446,0.002002,0.062252,0.009851,0.000152,0.000014,0.000170,0.000163
1233,0.023099,0.000001,0.994496,0.000000,0.000021,0.000049,0.002121,0.001474,0.002586,0.228020,0.009769,0.000230,0.000048,0.000154,0.000122
1234,0.002468,0.000007,0.999208,0.000004,0.000094,0.000434,0.003872,0.003721,0.012318,0.873291,0.095995,0.001512,0.000440,0.001829,0.000622
1235,0.022970,0.000001,0.992063,0.000002,0.000093,0.000131,0.002780,0.000563,0.002497,0.165925,0.048654,0.000576,0.000058,0.000233,0.000339
1236,0.018154,0.000000,0.994961,0.000000,0.000033,0.000078,0.001481,0.003987,0.003532,0.314529,0.039466,0.000479,0.000065,0.000349,0.000462
1237,0.009594,0.000000,0.997713,0.000000,0.000011,0.000049,0.002045,0.003847,0.003002,0.307370,0.026296,0.000302,0.000051,0.000409,0.000351
1238,0.027332,0.000000,0.993869,0.000000,0.000026,0.000052,0.001350,0.003111,0.002179,0.185233,0.009023,0.000216,0.000043,0.000174,0.000198
1239,0.999967,0.000000,0.001342,0.000000,0.000018,0.000013,0.006256,0.000406,0.003090,0.631070,0.001752,0.000293,0.000048,0.000256,0.000235
1240,0.074323,0.000000,0.984051,0.000000,0.000015,0.000047,0.001799,0.001414,0.003197,0.316944,0.015844,0.000203,0.000042,0.000143,0.000099
1241,0.070678,0.000000,0.985673,0.000000,0.000025,0.000068,0.000625,0.000940,0.003429,0.402622,0.004446,0.000177,0.000049,0.000155,0.000114
1242,0.009693,0.000000,0.998492,0.000000,0.000003,0.000021,0.001854,0.000629,0.004872,0.112932,0.010855,0.000129,0.000046,0.000092,0.000077
1243,0.016303,0.000000,0.996626,0.000000,0.000009,0.000059,0.001491,0.000563,0.003733,0.282531,0.013029,0.000181,0.000069,0.000097,0.000073
1244,0.289367,0.000000,0.945158,0.000000,0.000052,0.000139,0.002025,0.000463,0.003922,0.727890,0.007100,0.000216,0.000123,0.000161,0.000081
1245,0.036456,0.000000,0.993636,0.000000,0.000042,0.000064,0.000784,0.001193,0.002584,0.501389,0.009090,0.000209,0.000091,0.000232,0.000290
1246,0.072882,0.000000,0.991216,0.000000,0.000023,0.000027,0.000237,0.000561,0.001188,0.704477,0.006320,0.000104,0.000051,0.000135,0.000635
1247,0.118497,0.000000,0.974577,0.000000,0.000023,0.000020,0.000086,0.002263,0.000494,0.080826,0.005040,0.000069,0.000046,0.000103,0.000671
1248,0.055495,0.000000,0.985268,0.000000,0.000082,0.000032,0.000020,0.000926,0.000198,0.036997,0.018469,0.000099,0.000031,0.000148,0.005326
1249,0.057190,0.000000,0.986810,0.000000,0.000085,0.000029,0.000025,0.000659,0.000213,0.043430,0.017795,0.000103,0.000029,0.000185,0.006398
1250,0.989127,0.000000,0.151740,0.000001,0.000075,0.000093,0.021958,0.001910,0.013482,0.701011,0.014832,0.001285,0.000200,0.001281,0.000475
1251,0.047210,0.000000,0.986484,0.000000,0.000120,0.000049,0.000046,0.000711,0.000345,0.036837,0.033412,0.000147,0.000038,0.000186,0.001978
1252,0.050826,0.000000,0.985591,0.000000,0.000125,0.000047,0.000043,0.000669,0.000332,0.035149,0.031558,0.000144,0.000036,0.000185,0.002235
1253,0.553939,0.000000,0.838721,0.000000,0.000054,0.000067,0.000084,0.002712,0.001043,0.053573,0.005920,0.000181,0.000065,0.000294,0.000821
1254,0.013587,0.000001,0.993593,0.000003,0.000207,0.000263,0.001906,0.004488,0.003911,0.567845,0.100985,0.001047,0.000296,0.000591,0.000991
1255,0.000107,0.000001,0.999908,0.000001,0.000059,0.000406,0.001964,0.023617,0.009907,0.336565,0.221979,0.001788,0.000591,0.002859,0.002067
1256,0.015091,0.000003,0.984262,0.000026,0.000863,0.000790,0.000332,0.002721,0.003036,0.587880,0.005710,0.000617,0.000362,0.000365,0.000280
1257,0.008569,0.000001,0.995483,0.000004,0.000199,0.000632,0.000337,0.008582,0.003793,0.320951,0.028552,0.000785,0.000355,0.000481,0.000541
1258,0.010734,0.000001,0.994450,0.000001,0.000232,0.000259,0.000316,0.002432,0.001136,0.358199,0.044817,0.000436,0.000181,0.000274,0.000577
1259,0.019422,0.000001,0.992895,0.000001,0.000242,0.000162,0.000153,0.002594,0.000595,0.229347,0.018708,0.000323,0.000125,0.000269,0.002089
1260,0.019027,0.000001,0.992850,0.000002,0.000251,0.000188,0.000180,0.002942,0.000689,0.229006,0.018811,0.000345,0.000139,0.000276,0.001698
1261,0.999454,0.000021,0.003951,0.000006,0.000340,0.000252,0.274779,0.002242,0.019181,0.787266,0.004839,0.002394,0.001161,0.000969,0.000412
1262,0.001745,0.000001,0.998616,0.000004,0.000583,0.000431,0.001641,0.002987,0.003439,0.409492,0.015779,0.000750,0.000122,0.000241,0.000805
1263,0.002733,0.000001,0.998435,0.000002,0.000393,0.000404,0.000909,0.018837,0.002817,0.276520,0.045932,0.000906,0.000118,0.000355,0.000589
1264,0.012429,0.000002,0.995566,0.000006,0.000139,0.000167,0.000072,0.910970,0.002045,0.009542,0.011749,0.000258,0.000041,0.000181,0.000389
1265,0.015044,0.000003,0.992765,0.000011,0.000058,0.000077,0.000019,0.997164,0.000820,0.001452,0.001519,0.000072,0.000020,0.000107,0.000400
1266,0.024904,0.000002,0.987040,0.000009,0.000051,0.000085,0.000032,0.983127,0.000987,0.001450,0.004894,0.000128,0.000022,0.000127,0.000560
1267,0.006616,0.000002,0.996403,0.000016,0.000038,0.000069,0.000022,0.990292,0.000859,0.001016,0.005223,0.000104,0.000020,0.000094,0.000737
1268,0.005483,0.000002,0.996219,0.000030,0.000053,0.000079,0.000016,0.989489,0.000737,0.000742,0.004249,0.000111,0.000021,0.000090,0.000855
1269,0.005516,0.000002,0.996222,0.000029,0.000050,0.000075,0.000014,0.989844,0.000689,0.000691,0.003952,0.000104,0.000019,0.000087,0.000849
1270,0.341473,0.000002,0.872218,0.000001,0.000328,0.000531,0.000111,0.107013,0.005115,0.009651,0.016636,0.001104,0.000131,0.000677,0.001226
1271,0.301840,0.000021,0.806746,0.000019,0.002322,0.001333,0.000053,0.111116,0.001909,0.046738,0.052384,0.004015,0.000305,0.002722,0.007665
1272,0.991821,0.000003,0.015954,0.000006,0.007289,0.000499,0.047223,0.000530,0.005219,0.890510,0.002411,0.000624,0.006721,0.000274,0.000088
1273,0.011174,0.000002,0.990760,0.000007,0.000191,0.000216,0.000093,0.003519,0.001320,0.058366,0.029714,0.001109,0.000158,0.000527,0.002687
1274,0.008681,0.000001,0.991652,0.000002,0.000091,0.000161,0.000122,0.002183,0.001471,0.041162,0.074815,0.000623,0.000086,0.000419,0.000460
1275,0.044811,0.000000,0.943719,0.000014,0.000666,0.000459,0.000203,0.006063,0.001260,0.087906,0.024083,0.000684,0.000841,0.000555,0.000702
1276,0.059056,0.000001,0.972606,0.000005,0.000970,0.000270,0.000118,0.044556,0.000875,0.199114,0.005241,0.000301,0.000279,0.000177,0.000396
1277,0.081573,0.000002,0.965921,0.000009,0.000599,0.000413,0.000173,0.037002,0.001441,0.219602,0.004326,0.000316,0.000232,0.000203,0.000285
1278,0.034821,0.000007,0.988503,0.000019,0.000349,0.000286,0.000117,0.152711,0.001194,0.278484,0.003074,0.000207,0.000104,0.000169,0.000342
1279,0.085549,0.000004,0.973122,0.000010,0.000488,0.000494,0.000149,0.083209,0.001875,0.153887,0.004343,0.000332,0.000120,0.000189,0.000324
1280,0.033173,0.000011,0.989315,0.000015,0.000446,0.000453,0.000115,0.091438,0.001521,0.100095,0.005843,0.000324,0.000113,0.000223,0.000480
1281,0.039150,0.000010,0.988662,0.000013,0.000404,0.000423,0.000127,0.082496,0.001692,0.095035,0.007286,0.000339,0.000109,0.000219,0.000465
1282,0.037561,0.000009,0.989381,0.000012,0.000426,0.000433,0.000130,0.073527,0.001751,0.098379,0.007229,0.000356,0.000113,0.000210,0.000447
1283,0.997100,0.000002,0.012254,0.000003,0.000793,0.000238,0.019145,0.000479,0.003564,0.943817,0.005976,0.000583,0.009930,0.000289,0.000130
1284,0.016170,0.000009,0.937220,0.000023,0.002338,0.001372,0.001115,0.003295,0.008435,0.001048,0.388432,0.027161,0.000560,0.001892,0.000968
1285,0.311402,0.000002,0.828717,0.000013,0.003771,0.000682,0.000319,0.004463,0.002693,0.019084,0.305633,0.004850,0.000645,0.002462,0.001794
1286,0.158276,0.000002,0.713274,0.000149,0.012086,0.001869,0.005908,0.003318,0.002459,0.397758,0.016378,0.001810,0.002552,0.001061,0.000564
1287,0.005542,0.000003,0.976417,0.000191,0.007844,0.001676,0.004530,0.004332,0.002998,0.356185,0.017396,0.001787,0.001880,0.001051,0.001437
1288,0.001067,0.000004,0.975494,0.000110,0.022214,0.002003,0.000425,0.001648,0.001673,0.301959,0.012958,0.001512,0.001209,0.001595,0.003259
1289,0.011204,0.000287,0.939157,0.001206,0.044496,0.206799,0.004727,0.001850,0.008569,0.611491,0.034531,0.010507,0.066466,0.003311,0.001638
1290,0.004840,0.000067,0.992994,0.000264,0.005761,0.010800,0.000537,0.000634,0.002643,0.963449,0.011111,0.002079,0.002390,0.002668,0.002128
1291,0.000712,0.000005,0.989515,0.000428,0.003877,0.001230,0.000369,0.000643,0.001636,0.080312,0.003441,0.001247,0.000837,0.003784,0.006034
1292,0.000562,0.000002,0.999301,0.000010,0.002828,0.001116,0.004005,0.002294,0.002658,0.905109,0.031956,0.001197,0.000979,0.002814,0.001492
1293,0.180747,0.000002,0.847026,0.000022,0.001515,0.000463,0.001210,0.001103,0.001484,0.080209,0.023514,0.001004,0.001038,0.002829,0.001217
1294,0.992781,0.000002,0.012695,0.000010,0.001372,0.000513,0.016028,0.000259,0.002433,0.911935,0.003468,0.000482,0.042751,0.000198,0.000068
1295,0.540210,0.000001,0.669833,0.000014,0.000207,0.000150,0.001885,0.003769,0.003021,0.057637,0.024465,0.000744,0.000458,0.000943,0.000565
1296,0.964393,0.000000,0.146507,0.000003,0.000227,0.000191,0.002187,0.030118,0.005405,0.095288,0.002610,0.000418,0.000964,0.000479,0.000130
1297,0.910358,0.000000,0.328077,0.000010,0.000403,0.000139,0.021492,0.001199,0.004198,0.056547,0.002285,0.000886,0.000580,0.001193,0.000581
1298,0.967746,0.000002,0.165218,0.000003,0.000148,0.000181,0.000193,0.558256,0.001719,0.120286,0.002278,0.000189,0.000112,0.000195,0.000158
1299,0.020588,0.000111,0.970256,0.000013,0.000060,0.000040,0.000008,0.685699,0.000274,0.001085,0.078000,0.000125,0.000024,0.000459,0.000468
1300,0.024703,0.000062,0.987295,0.000022,0.000529,0.000327,0.000064,0.383183,0.001133,0.004193,0.211363,0.001718,0.000111,0.000821,0.002151
1301,0.221201,0.000016,0.889960,0.000076,0.000693,0.000595,0.000900,0.003450,0.002887,0.049113,0.687085,0.005144,0.000549,0.001000,0.004073
1302,0.228195,0.000008,0.865651,0.000363,0.002683,0.001530,0.002813,0.002692,0.003696,0.132446,0.165892,0.005868,0.001735,0.001779,0.005529
1303,0.199540,0.000009,0.832618,0.000423,0.005595,0.001905,0.000460,0.050225,0.001842,0.293244,0.058410,0.001786,0.003652,0.001822,0.001524
1304,0.854912,0.000006,0.176266,0.000025,0.000624,0.000460,0.000142,0.654346,0.000916,0.022017,0.001509,0.000184,0.000540,0.000365,0.000229
1305,0.953643,0.000016,0.027595,0.000028,0.007973,0.001186,0.018956,0.000399,0.001466,0.820016,0.004182,0.000569,0.029185,0.000270,0.000094
1306,0.762829,0.000003,0.565668,0.000011,0.000551,0.000532,0.000344,0.810003,0.003689,0.077015,0.004630,0.000432,0.000430,0.000380,0.000458
1307,0.840094,0.000004,0.646665,0.000002,0.000138,0.000228,0.000195,0.967104,0.002318,0.034978,0.001182,0.000162,0.000158,0.000275,0.000310
1308,0.389792,0.000006,0.898566,0.000006,0.000173,0.000182,0.000157,0.993456,0.001904,0.022552,0.001265,0.000127,0.000141,0.000219,0.000260
1309,0.534223,0.000002,0.864355,0.000003,0.000140,0.000127,0.000084,0.988484,0.001262,0.015184,0.001061,0.000120,0.000092,0.000235,0.000400
1310,0.417184,0.000006,0.842010,0.000011,0.000238,0.000195,0.000088,0.991066,0.001063,0.013297,0.001080,0.000129,0.000115,0.000217,0.000443
1311,0.436372,0.000006,0.839429,0.000010,0.000243,0.000194,0.000091,0.990077,0.001055,0.014092,0.001099,0.000131,0.000114,0.000216,0.000464
1312,0.349109,0.000006,0.829606,0.000012,0.000197,0.000211,0.000133,0.799231,0.001268,0.059551,0.002009,0.000198,0.000108,0.000386,0.000559
1313,0.106251,0.000006,0.964323,0.000005,0.000030,0.000035,0.000013,0.015257,0.000169,0.000829,0.735563,0.000283,0.000012,0.000442,0.000677
1314,0.010979,0.000005,0.993257,0.000003,0.000017,0.000032,0.000006,0.002051,0.000089,0.000710,0.919170,0.000258,0.000009,0.000440,0.000847
1315,0.360729,0.000009,0.816201,0.000003,0.000022,0.000047,0.000023,0.000110,0.000145,0.003927,0.958847,0.000325,0.000015,0.000461,0.000515
1316,0.976107,0.000002,0.026728,0.000007,0.001529,0.000438,0.050966,0.000386,0.001775,0.676408,0.002755,0.000406,0.021493,0.000186,0.000064
1317,0.971130,0.000022,0.146806,0.000006,0.000064,0.000140,0.001211,0.000023,0.001099,0.594720,0.480976,0.000380,0.000099,0.000311,0.000105
1318,0.092146,0.000002,0.952674,0.000004,0.000094,0.000152,0.002872,0.001109,0.008721,0.115983,0.004403,0.000818,0.001036,0.001124,0.000980
1319,0.699988,0.000001,0.642746,0.000001,0.000150,0.000163,0.005446,0.001046,0.011388,0.116783,0.014262,0.001171,0.000688,0.001178,0.000941
1320,0.157732,0.000002,0.911913,0.000007,0.000069,0.000082,0.001753,0.000534,0.004489,0.093957,0.011337,0.000874,0.000259,0.001176,0.001210
1321,0.164523,0.000002,0.909841,0.000007,0.000115,0.000097,0.002258,0.000474,0.004393,0.049501,0.007674,0.000899,0.000207,0.000936,0.001010
1322,0.127176,0.000001,0.925358,0.000008,0.000135,0.000108,0.002209,0.000541,0.004521,0.047635,0.007631,0.000943,0.000228,0.000924,0.001000
1323,0.131680,0.000001,0.922710,0.000008,0.000132,0.000108,0.002223,0.000540,0.004603,0.047144,0.007798,0.000951,0.000232,0.000915,0.000985
1324,0.385516,0.000000,0.847510,0.000002,0.000082,0.000119,0.002950,0.000419,0.005355,0.143284,0.012248,0.000822,0.000282,0.001408,0.000624
1325,0.149839,0.000007,0.875776,0.000004,0.000240,0.000298,0.003913,0.001094,0.006753,0.177839,0.002769,0.001133,0.000691,0.001092,0.001159
1326,0.706284,0.000005,0.444140,0.000001,0.000180,0.000248,0.000237,0.001090,0.013341,0.005835,0.047453,0.007520,0.000179,0.001983,0.001583
1327,0.979798,0.000013,0.017091,0.000038,0.000819,0.000416,0.017002,0.049902,0.004605,0.250441,0.006647,0.000478,0.008804,0.000407,0.000143
1328,0.973021,0.000003,0.029777,0.000024,0.001117,0.000503,0.026670,0.000432,0.002317,0.789402,0.004122,0.000504,0.063213,0.000283,0.000108
1329,0.442376,0.000001,0.741665,0.000001,0.000224,0.000258,0.000710,0.000801,0.017861,0.049169,0.149058,0.003843,0.000490,0.000635,0.000315
1330,0.321162,0.000005,0.794465,0.000006,0.000471,0.000514,0.000560,0.000781,0.011405,0.064993,0.050427,0.005655,0.000532,0.001109,0.000932
1331,0.073047,0.000006,0.939459,0.000017,0.000289,0.000232,0.001139,0.000415,0.005040,0.080714,0.004420,0.001718,0.000315,0.001454,0.002623
